Unnamed: 0,Title,Content,Level,Tag,Category,Author
1889,Django REST Framework 핵심사항,"['DRF generic view / router / viewset 활용 및 오버라이딩 방법', 'DRF serializer 활용 및 사용하는 이유', 'Django와 DRF 차이점', 'DRF serializer에 대한 새로운 방법']",초급자,"['Django', 'REST API']","['BEST', '개발 · 프로그래밍', '백엔드']",['김석훈']
1890,혼자 공부하는 R 데이터 분석,"['R', '데이터 분석']",입문자,"['R', '빅데이터']","['데이터 사이언스', '데이터 분석']",['Junhee Kang']
1891,지옥에서 온 관리자 Git,"['분산버전관리시스템(DVCS)', '협업능력']",초급자,"['Git', 'GitHub']","['개발 · 프로그래밍', '개발 도구']",['최주호']
1892,"비즈니스 라이팅, 단번에 사로잡는 보고서 작성법","['보고서, 기획서, 제안서를 작성하는 방법', '비즈니스 글쓰기의 기초와 실무']",입문자,['집필'],"['비즈니스 · 마케팅', '오피스']",['유밥(Ubob)']
1893,"[HR Insight] 애자일, 최고의 팀을 디자인하라!","['애자일의 개념 및 철학', '애자일 프로젝트와 방법론', '애자일 도입의 효과']",입문자,"['HR', '업무 생산성', '프로젝트 관리']","['비즈니스 · 마케팅', '기획 · 전략 · PM']",['유밥(Ubob)']
1894,청소년을 위한 로블록스 개발 첫걸음,"['로블록스 개발 기초 이해', 'Lua 코딩 기초 이해']",초급자,"['Roblox', 'Lua']","['게임 개발', '게임 프로그래밍']",['와글와글 팩토리']
1895,"[Get it Trend] 빅데이터, 비즈니스 애널리틱스로 경쟁력을 높여라!","['빅데이터의 정의, 생성, 발전', '영상, 제조, 유통 서비스 등 빅데이터의 활용', '기업에서의 빅데이터 활용 방안']",입문자,"['빅데이터', '경영노하우']","['비즈니스 · 마케팅', '경영']",['유밥(Ubob)']
1896,"[All that MBA] 글로벌 경영, 어떻게 세계 시장을 이끌 것인가","['신흥 시장에서 성공하기 위한 글로벌 경영 전략을 수립', '기업의 국제화에 따른 조직변화 이해']",입문자,['경영노하우'],"['비즈니스 · 마케팅', '경영']",['유밥(Ubob)']
1897,"[All that MBA] 생산관리, 어떻게 현장을 혁신할 것인가","['생산관리 최적의 비즈니스 모델을 이해', '공급 및 수요, 품질관리를 통해 생산 현장의 낭비를 제거', '재고, 원가, 리드타임 관리를 활용한 비용 절감 전략을 수립']",입문자,"['생산관리', '경영노하우']","['비즈니스 · 마케팅', '경영']",['유밥(Ubob)']
1898,일주일 만에 소프트웨어 요구사항 제대로 이해하기,['개발하고자 하는 소프트웨어의 요구사항을 정확히 작성할 수 있고 요구사항을 기반으로 소프트웨어 설계 및 구현을 진행할 수 있다. 또한 소프트웨어 요구사항을 기반으로 소프트웨어 테스트 케이스를 작성할 수 있고 소프트웨어 프로젝트 관리도 할 수 있다.'],초급자,['아키텍처'],"['BEST', '개발 · 프로그래밍', '교양 · 기타']",['SW School']
1899,MSW(메이플스토리월드) 게임만들기,"['메이플스토리월드', 'MSW']",입문자,"['Lua', 'UCC']","['게임 개발', '게임 프로그래밍']",['h662']
1900,2023 정보처리기사 필기,"['2023년 정보처리기사 필기 새로운 방식의 합격공식을 전달합니다.', '소프트웨어설계', '소프트웨어개발', '데이터베이스구축', '프로그래밍언어활용', '정보시스템구축관리', '코딩']",초급자,['정보처리기사'],"['개발 · 프로그래밍', '교양 · 기타']",['두목넷']
1901,정보처리산업기사 필기 기출문제풀이,"['정보시스템기반 기술 학습', '프로그래밍 언어 활용 학습', '데이터베이스 활용 학습']",초급자,['정보처리산업기사'],"['개발 · 프로그래밍', '자격증']",['두목넷']
1902,정보처리산업기사 필기 1과목,"['정보시스템기반 기술 학습', '운영체제기초활용', '네트워크기초활용', '기본개발환경구축', '애플리케이션 설계', '테스트 및 배포']",초급자,['정보처리산업기사'],"['개발 · 프로그래밍', '자격증']",['두목넷']
1903,49회만에 실무 SQL 완전정복 II - 심화 과정 (실습자료 및 문제풀이 포함),"['하위 쿼리', '윈도우 함수(분석 함수)', '뷰', 'SQL 절차문', '사용자 정의 프로시저', '사용자 정의 함수', '트리거']",초급자,"['SQL', 'MSSQL']","['개발 · 프로그래밍', '데이터베이스']",['비박']
1904,[NarP Series] MVC 프레임워크는 내 손에 [나프2탄],"['JDBC를 MyBatis 프레임워크로 변경할 수 있다.', '서버와 Ajax 통신을 할 수 있다.', '회원인증 사이트를 개발할 수 있다.', 'JSON 데이터를 핸들링할 수 있다.', '파일 업로드/다운로드를 구현할 수 있다.', 'MVC 프레임워크로 웹을 개발할 수 있다.', 'Spring Web MVC 구조를 이해할 수 있다.']",초급자,"['MVC', 'Ajax', 'Spring', 'POJO']","['BEST', '개발 · 프로그래밍', '백엔드']",['박매일']
1905,Do it! 키트 없이 배우는 아두이노,"['33강의 실습을 통한 아두이노 만들기', '기초과학 지식과 코딩 개념', '고장날 걱정없이 키트가 있든 없든 실습 가능']",입문자,['Arduino'],"['하드웨어', '임베디드 · IoT']",['메이커멘토']
1906,아두이노 시작하기,"['아두이노', '스케치 프로그래밍', 'IoT 제품 제작의 원리']",입문자,['Arduino'],"['하드웨어', '임베디드 · IoT']",['메이커멘토']
1907,"초등 자녀 스마트폰, 가급적 빨리 사주세요. 단,","['DT시대 초등 자녀의 미래 교육 대비', '비대면 수업에 최적화된 공부 환경 꾸미기', '왜 스마트폰을 빨리 사줘야 하고, 어떻게 활용해야 하는지', '가성비 컴퓨터와 듀얼 모니터, 듀얼 모니터 암 추천', '꾸준히 알아두면 유익한 유튜브 채널 제안', '요즘 아이들의 소통 방식']",입문자,['온라인 교육'],"['자기계발', '교양']",['밀린신문']
1908,직장인을 위한 데이터 운동장: 데이터 기초체력 UP하기!,"['데이터 리터러시의 개념 및 핵심역량', '데이터 기획', '데이터 수집과 관리', '데이터 분석과 통계', '데이터 시각화와 스토리텔링', '데이터 활용', '데이터 주권화', '데이터 리터러시가 높은 기업 사례들']",입문자,['디지털 리터러시'],"['데이터 사이언스', '데이터 분석']",['알파코']
1909,[중급] 엑셀 정복하기 PERFECT 강좌,"['행열 추가 / 데이터 이동 /데이터 복사 /데이터 삽입', '데이터 찾기 / 데이터 바꾸기 / 페이지 레이아웃', '인쇄 페이지 설정 / 차트 만들기 / 차트 종류 / 차트 서식', '축 /라벨 / 눈금선 / 스파크라인 / 프리즈 기능', '윤곽선 / 시트 이동 복사 / 워크북 연결 / 링크 검색', 'IF 함수 / VLOOKUP 함수 / COUNTIF 함수']",초급자,"['Excel', 'MS-Office']","['비즈니스 · 마케팅', '오피스']",['EDUPIC 미디어 강좌.']
1910,[초급] 엑셀 정복하기 PERFECT 강좌,"['빠른 실행 도구 모음', '워크시트 / 워크북 / 자동완성', '수식 만들기 / 셀 수식 복사 / 연초대비 이윤 계산', '자동합계 / 함수삽입 / 텍스트 정렬 / 숫자 서식', '표 만들기 / 도형 / 그림 / 필터 / 슬라이서']",입문자,"['Excel', 'MS-Office']","['비즈니스 · 마케팅', '오피스']",['EDUPIC 미디어 강좌.']
1911,파이널컷프로 X 기초 완전정복 PERPECT [무제한강좌],"['영상편집의 가장 기초적인 툴을 마스터 할 수 있다.', '영상편집에서 많이 사용되는 툴을 한번에 배워볼 수 있다.']",초급자,"['Final Cut Pro', '영상제작']","['크리에이티브', '사진 · 영상']",['EDUPIC 미디어 강좌.']
1912,큐베이스 기초 완전정복 PERPECT 강좌[무제한강좌],"['미디(MIDI)로 프로젝트 만들기', '미디 트랙을 이용한 VSTI', '퀀타이징(Quantization)', '오디오 프로세싱', '샘플 에디터(Sample Editor)', 'VST 악기를 이용해 리믹스하는 방법', '믹스 콘솔(Mix Console) 설정', '오토메이션']",입문자,['작곡'],"['크리에이티브', '사운드']",['EDUPIC 미디어 강좌.']
1913,밀린신문 PPT Vol.01-애니메이션이 스토리가 되는 기획,"['디자인, 차트 없이 콘텐츠로 청중에게 어필하는 PPT 중급 스킬', '빨리 만들고, 간결하게 PPT로 어필할 수 있는 스킬']",초급자,['PT'],"['비즈니스 · 마케팅', '오피스']",['밀린신문']
1914,비개발자를 위한 RPA 강의 (UiPath 기본편),"['UiPath Studio 기본 이론', 'RPA로 데이터 처리하기', 'RPA로 엑셀 다루기', 'RPA로 PDF 읽기', 'RPA로 이메일 보내기', 'OCR로 텍스트 읽기']",초급자,"['RPA', 'UiPath']","['비즈니스 · 마케팅', '업무 자동화']",['코코아소프트']
1915,[딥러닝 전문가 과정 DL1301] 딥러닝 네트워크의 연산,"['딥러닝 기초', '딥러닝 네트워크 연산', 'Tensorflow']",초급자,"['딥러닝', '인공신경망', 'Tensorflow']","['데이터 사이언스', '인공지능']",['공대형아(신경식)']
1916,[딥러닝 전문가 과정 DL1101] 딥러닝을 위한 파이썬 레벨1,"['파이썬 기초', '딥러닝 기초 아이템']",입문자,"['Python', '딥러닝', 'Anaconda']","['BEST', '데이터 사이언스', '인공지능']",['공대형아(신경식)']
1917,[초급] 금융영어,"['Key expressions 은행에서 일어나는 20가지 상황', 'Listen a conversation 20개의 대화체', 'Check the conversation 한 문장씩 자세하게', 'Key patterns 3개의 핵심 패턴']",초급자,['영어'],"['NEW', '학문 · 외국어', '외국어']",['다름에듀']
1918,[입문] PM이 반드시 알아야 스토리라인(UX 분석)과 여정지도 UX 실무,"['UX 디자인 프로세스에서 스토리라인(UX 분석)', '여정지도의 개념과 구성 요소']",입문자,"['UX 기획', 'UX 리서치', 'ux', '서비스 기획']","['NEW', '크리에이티브', 'UX/UI']",['전민수']
1919,[입문] PM이 반드시 알아야 할 UX 리서치 첫걸음(기초부터 실무까지),"['유저와 고객 정의', '유저 컨텍스트', 'UX 리서치 개념과 유형', '가설 도출 및 검증']",입문자,"['UX 기획', 'UX 리서치', 'ux', '서비스 기획']","['NEW', '크리에이티브', 'UX/UI']",['전민수']
1920,[7월 정기 교육 세션 다시보기] 데이터로 집단 간 특성 차이 이해하기 with. HEARTCOUNT,"['집단 간 특성 이해하기', '집단 세그멘테이션', '코호트 특성']",입문자,"['데이터 리터러시', '빅데이터', 'statistical-test', 'classification', 'decisiontrees']","['데이터 사이언스', '데이터 분석']",['HEARTCOUNT']
1921,[2월 정기 교육 세션 다시보기] 시계열 데이터 시각화하기 with. HEARTCOUNT,"['데이터 시각화', '시계열 데이터 활용', '툴 사용법']",초급자,"['timeserieschart', 'exploratory-data-analysis']","['데이터 사이언스', '데이터 분석']",['HEARTCOUNT']
1922,개발자를 위한 ORACLE 입문 첫걸음,"['오라클을 직접 설치하고 실습 환경을 만들 수 있습니다.', '실무에서 자주 사용하는 기본적인 SQL 문장을 공부합니다.', '실제 간단한 테이블 구조로 실습을 진행합니다.']",입문자,"['Oracle', 'DBMS/RDBMS', 'SQL']","['개발 · 프로그래밍', '데이터베이스']",['IT늦공 김부장']
1923,[1월 정기 교육 세션 다시보기] HEARTCOUNT 시작하기,"['무료 시각화툴', '툴 사용법', '데이터 시각화']",입문자,['data-visualization'],"['데이터 사이언스', '데이터 시각화']",['HEARTCOUNT']
1924,읽기 좋은 코드 작성하기 - Swift API Design Guidelines,"['Apple이 제안하는 코드 컨벤션을 배우게 됩니다', '다른 개발자들이 이해하기 좋은 코드를 작성할 수 있습니다']",초급자,['Swift'],"['개발 · 프로그래밍', '모바일 앱 개발']",['홍성호']
1925,'블록체인 게임'에 대한 넓고 얕은 지식,"['블록체인 프로젝트의 시작부터 거래소 상장까지의 프로세스', '블록체인 게임의 전망, 현황, 성공사례. 문제점, 해결책, 게임 심의 이슈', '최근 블록체인 기술에서 이슈가 되고 있는 NFT와 블록체인 게임에 적용 방법']",초급자,"['블록체인', 'NFT']","['보안 · 네트워크', '블록체인']",['퍼포머J']
1926,[무료]정혜경 판타스틱 자료구조 입문 (in C),"['자료구조 in C', '자료구조 입문', '자료구조', 'C 언어', '알고리즘']",초급자,['C'],"['개발 · 프로그래밍', '알고리즘 · 자료구조']",['lectopia1']
1927,"잘나가는 PM, PO가 말하는 기획자의 커리어","['고객 중심의 서비스 기획 스킬', '평범한 PO/PM/기획자가 일상에서 할 수 있는 자기개발 팁']",초급자,['서비스 기획'],"['비즈니스 · 마케팅', '기획 · 전략 · PM']",['그로스쿨']
1928,아두이노 응용 시리즈 1 - 원격제어 궤도차량 개발,"['아두이노로 구현하는 간단한 원격제어', '아두이노로 구현하는 간단한 모션제어', '일상생활 속 적외선 리모컨 활용', '이동체 알고리즘 활용']",초급자,"['Arduino', 'IoT']","['하드웨어', '임베디드 · IoT']",['시제품 메이커']
1929,구글에서 인정한 파트너가 세팅하는 방식 그대로: 구글광고 이론과 실습,"['구글 애널리틱스 중 실무에 쓰이는 중요한 지표가 무엇인지를 알게 돼요.', '구글 애즈의 영역과 GA GTM의 통합 운영 방법을 함께 배워요.', '구글 광고 최적화를 해서 회사와 조직의 ROI를 높여요.', '내 수준에서 딱 필요한 GTM의 기초 스킬을 익힐 수 있어요.', '실무에서 꼭 필요한 기능들만 알게 돼요.']",초급자,"['Google Analytics', 'Google Ads', '퍼포먼스 마케팅']","['비즈니스 · 마케팅', '마케팅']",['그로스쿨']
1930,스케치업 배워서 남 주기,"['스케치업 3D 모델링', '포트폴리오 만드는 법']",입문자,['SketchUp'],"['크리에이티브', 'CAD · 3D 모델링']",['S.']
1931,"고객을 위한 글쓰기, UX 라이팅의 전략과 사례","['UX 라이팅의 필요성과 개념', 'UX 라이팅의 네 가지 조건', '실무에서 UX 라이팅을 적용하는 방법']",입문자,"['카피라이팅', '콘텐츠 마케팅']","['크리에이티브', 'UX/UI']",['그로스쿨']
1932,비트윈 마케터가 7년 동안 실제로 해본 브랜드 마케팅 A to Z,"['강사가 7년동안 실제 집행한 브랜드 마케팅 A-Z', '스타트업에서 브랜드 마케팅을 하는 방법', 'from 콘텐츠 마케팅 to 브랜드 캠페인, 거의 모든 마케팅의 기획부터 실행까지']",초급자,"['콘텐츠 마케팅', '디지털 마케팅', 'PR', '카피라이팅']","['비즈니스 · 마케팅', '마케팅']",['김동신']
1933,TIBCO Spotfire 사용자교육 고급편 1: 데이터 시각화,"['TIBCO Spotfire 고급 기능', 'TIBCO Spotfire 차트 심화 과정', 'TIBCO Spotfire 시각화 화면 설정 방법']",초급자,['Spotfire'],"['BEST', '데이터 사이언스', '데이터 분석']",['피앤디솔루션']
1934,20번 넘게 면접 본 네카라쿠배 개발자의 이직 기술면접 기출 강의,"['기술면접을 통과하는 방법', '강사가 지금까지 받아본 면접 질문들 중에서 기출 빈도가 높은 질문들', '기술면접 기출과 해설']",초급자,['기술면접'],"['커리어', '취업 · 이직']",['자유코딩']
1935,텐서플로우 2.0으로 배우는 딥러닝 기초,"['딥러닝 기초 이론', '텐서플로우 핵심 철학', '텐서플로우 기초 문법 실습', '텐서플로우 코드를 통한 기초 이론 실습']",초급자,"['딥러닝', 'Tensorflow', '머신러닝']","['데이터 사이언스', '인공지능']",['Chris Song']
1936,모든 개발자를 위한 실습으로 배우는 Git & GitHub 입문,"['Git & GitHub의 기본 개념', 'GIt의 기초 명령어부터 심화 명령어까지', 'GitHub의 기본 기능부터 심화 기능까지']",입문자,"['Git', 'GitHub', '버전관리시스템']","['개발 · 프로그래밍', '개발 도구']",['AISchool']
1937,차량 번호판 인식 프로젝트와 TensorFlow로 배우는 딥러닝 영상인식 올인원,"['MNIST,CIFAR-10 등의 기초 예제가 아닌 딥러닝 실무 프로젝트를 진행하는 법', 'Custom Dataset에 최신 딥러닝 모델을 적용하는 법', '딥러닝/머신러닝 기초 개념부터 실무 응용까지 단계별 학습', '최신논문에서 제안된 딥러닝 모델 구조에 대한 깊은 이해(EfficientNet, CenterNet, EAST, ...)', 'Object Detection, Text Detection, OCR, Image Captioning, Generative Model 등 다양한 컴퓨터 비전 문제영역에 사용되는 최신 딥러닝 모델들의 원리와 사용법', '딥러닝 모델의 성능을 향상시키는 법']",초급자,"['Tensorflow', '딥러닝', '머신러닝', 'CNN', 'NLP']","['BEST', '데이터 사이언스', '인공지능']",['AISchool']
1938,돈이 보이는 금융공학,"['금융공학', '주식', 'Quant']",입문자,"['금융공학', '투자']","['자기계발', '금융 ·  재테크']",['MCA 연구센터']
1939,[65억 선배] 성공하는 보스가 되기위한 20가지 ﻿실전지식!,"['실제 사업을 운영해보지 않고서는 경험해보기 어려운 리얼스토리', '앞으로 하게될 사업을 미리 구성해 볼 수 있는 계기']",입문자,['경영노하우'],"['커리어', '창업']",['김경미']
1940,"이미지 관리 풀스택(feat. Node.js, React, MongoDB, AWS)","['AWS S3, CloudFront, presignedUrl', '이미지 리사이징 & AWS Lambda', 'IntersectionObserver를 이용한 Infinite Scroll', 'Session 기반 Authentication & Authorization', 'Node.js, Express', 'React, React Hooks', 'MongoDB']",초급자,"['Lambda', 'Node.js', 'React', 'MongoDB', 'AWS']","['BEST', '개발 · 프로그래밍', '풀스택']",['김시훈']
1941,"코딩이 필요 없는 데이터분석, 머신러닝 - 오렌지3(Orange3) 기초","['데이터분석과 머신러닝의 기본 개념과 흐름', '쉽고 재미있지만 알려지지 않은 Orange3의 기능들']",입문자,['Orange3'],"['데이터 사이언스', '데이터 분석']",['엘리쌤']
1942,블렌더 왕초보 입문 기초강의,"['블렌더 모델링', '블렌더 애니메이션']",입문자,['Blender'],"['크리에이티브', 'CAD · 3D 모델링']",['깊알못nodeep']
1943,씨리얼 토스 - 시험장에서 100% 통하는 초급 Lv. 5-6 공략 STEP1(01-15강),"['토익 스피킹 파트 1,2,3 전략을 배울 수 있습니다.', '토익 스피킹을 시작하는 수험생에게 꼭 필요한 시험 정보를 습득할 수 있습니다.', '2019년 06월에 변경된 토익스피킹 시험 정보를 완벽하게 익힐 수 있습니다.', '변경된 이후에 출제된 토스 기출변형문제들을 학습할 수 있습니다.']",초급자,"['영어', 'TOEIC Speaking']","['학문 · 외국어', '외국어']",['다름에듀']
1944,씨리얼 토스 - 시험장에서 100% 통하는입문 Lv. 4-6 공략 STEP2(16-30강),"['토익 스피킹 파트 4,5,6 전략을 배울 수 있습니다.', '토익 스피킹 입문자에게 꼭 필요한 시험 정보를 습득할 수 있습니다.', '강의 후반부에서는 파트별로 실전문제 풀이를 할 수 있습니다.', '2019년 06월에 변경된 토익스피킹 시험 정보를 완벽하게 익힐 수 있습니다.', '변경된 이후에 출제된 토스 기출변형문제들을 학습할 수 있습니다.']",초급자,"['영어', 'TOEIC Speaking']","['학문 · 외국어', '외국어']",['다름에듀']
1945,씨리얼 토익 - 시험 하루 전 막판 뒤집기 실전모의고사 - 2,"['1~7강까지 LC PART 1,2,3,4 실전문제를 배울 수 있다.', '8~15강까지 RC PART 5,6,7 실전문제를 배울 수 있다.', 'LC와 RC 신유형 문제를 익힐 수 있다.', '토익 실전 모의고사 15강 이외에도 추가로 7회 실전 모의고사를 학습할 수 있다.']",중급자,"['영어', 'TOEIC']","['학문 · 외국어', '외국어']",['다름에듀']
1946,vue.js 실전 프로젝트(트위터 클론),"['vue3', 'tailwind css', 'firebase authentication', 'firebase firestore', 'firebase storage', 'firebase hosting']",초급자,"['클론코딩', 'Vue.js', 'Firebase']","['BEST', '개발 · 프로그래밍', '풀스택']",['진슈']
1947,프레이머를 활용하여 쉽고 간단하게 프로토타입 제작하기,"['개발 가능여부를 간단한 프로토타입을 통해 확인할 수 있어요.', '실제와 흡사한 프로토타입으로 유저 테스트를 진행할 수 있어요.', '기획과 연계된 인터렉션 정책을 세워볼 수 있어요.']",초급자,"['Framer', '프로토타이핑']","['크리에이티브', 'UX/UI']",['토마스']
1948,iOS SwiftUI AR 증강현실,"['증강현실 속 3D 애니메이션 구현', '증강현실 속 3D 모델 위치,크기 셋팅방법', '생성된 증강현실 화면 캡쳐(사진 & 동영상)', '이미지 트랙킹 Image Tracking', '얼굴 트랙킹 Face Tracking']",초급자,"['iOS', 'SwiftUI', 'VR/AR']","['크리에이티브', 'VR/AR']",['쎄뮤']
1949,씨리얼 토익 - 시험장에서 100% 통하는 900점 RC 공략,"['토익 RC 파트별로 전략을 배울 수 있습니다.', '토익 900점에 꼭 필요한 RC 정보를 습득할 수 있습니다.', '강의 후반부에서는 파트별로 실전문제 풀이를 할 수 있습니다.', '토익 RC 15강 이외에도 추가로 7회 실전 모의고사를 학습할 수 있습니다.']",중급자,"['영어', 'TOEIC']","['학문 · 외국어', '외국어']",['다름에듀']
1950,씨리얼 토익 - 시험장에서 100% 통하는 800점 RC 공략,"['토익 RC 파트별로 전략을 배울 수 있습니다.', '토익 800점에 꼭 필요한 RC 정보를 습득할 수 있습니다.', '강의 후반부에서는 파트별로 실전문제 풀이를 할 수 있습니다.', '토익 RC 15강 이외에도 추가로 7회 실전 모의고사를 학습할 수 있습니다.']",중급자,"['영어', 'TOEIC']","['학문 · 외국어', '외국어']",['다름에듀']
1951,비전공자를 위한 개발자 취업 올인원 가이드 [학습편],"['3년 안에 탑티어 회사 개발자가 되기 위한 취업 및 이직 전략', '개발자 포트폴리오 만들기 실습 (웹 포트폴리오, 깃헙 포트폴리오)', '10일 준비하고 코딩테스트 합격한 노하우', '효율적이고 올바른 개발 학습 방법', '개발자 이력서/포트폴리오/기술면접 준비 노하우', '총 150개 이상의 반드시 봐야할 참고 자료(링크) 제공', '국비지원학원 후기 및 개발자가 추천하는 학원들', '취업한 이후, 추천하는 개발자 성장 방향 및 노하우']",입문자,['직무분석'],"['커리어', '취업 · 이직']",['한정수']
1952,씨리얼 오픽 - 이슈주제 STEP 1(01~15강),"['오픽 시험 적중률이 높은 이슈주제 기출변형문제들을 학습할 수 있습니다.', '15년 이상 동안 삼성 그룹 계열사에서 오픽 강의를 해온 선생님이 직접 집필한 원고를 배울 수 있습니다.', '최근 2년 동안에 가장 많이 출제된 이슈문제 15개를 배울 수 있습니다.', '오픽은 일상생활과 관련된 주제들이기 때문에 영어 회화 실력 향상에도 큰 도움이 됩니다.']",중급자,"['영어', 'OPIc']","['학문 · 외국어', '외국어']",['다름에듀']
1953,씨리얼 오픽 - 돌발주제 STEP 2(16~30강),"['오픽 시험 적중률이 높은 돌발주제 기출변형문제들을 학습할 수 있습니다.', '15년 이상 동안 삼성 그룹 계열사에서 오픽 강의를 해온 선생님이 직접 집필한 원고를 배울 수 있습니다.', '최근 2년 동안에 가장 많이 출제된 돌발주제 15개를 배울 수 있습니다.', '오픽은 일상생활과 관련된 주제들이기 때문에 영어 회화 실력 향상에도 큰 도움이 됩니다.']",초급자,"['영어', 'OPIc']","['학문 · 외국어', '외국어']",['다름에듀']
1954,"씨리얼 오픽 3급(IM 1,2) 과정","['오픽 시험 진행 및 절차를 알 수 있다', '오픽 시험 문제 및 콤보 유형을 배울 수 있다', '최근 2년간 최다 출제된 설문주제, 돌발주제, 롤플레이, 이슈 문제를 학습할 수 있다', '쉽게 활용할 수 있는 만능 답안과 핵심 표현들을 배울 수 있다', 'IM 등급에 최적화된 답변을 학습할 수 있다']",초급자,"['영어', 'OPIc']","['BEST', '학문 · 외국어', '외국어']",['다름에듀']
1955,씨리얼 오픽 2급(IM3~IH) 과정,"['오픽 시험 진행 및 절차를 알 수 있다', '오픽 시험 문제 및 콤보 유형을 배울 수 있다', '최근 2년간 최다 출제된 설문주제, 돌발주제, 롤플레이, 이슈 문제를 학습할 수 있다', '쉽게 활용할 수 있는 만능 답안과 핵심 표현들을 배울 수 있다', '여행, 영화 관람, 호텔 방문, 쇼핑, 휴가 등 일상생활과 밀접한 주제를 다룸으로써 생활영어 실력 향상에도 도움이 된다']",중급자,"['영어', 'OPIc']","['학문 · 외국어', '외국어']",['다름에듀']
1956,Quasar로 만드는 구글 뉴스,"['Quasar Framework', 'Vue.js', 'Firebase hosting']",초급자,"['Quasar', 'Vue.js', 'Firebase']","['개발 · 프로그래밍', '프론트엔드']",['진슈']
1957,씨리얼 오픽 1급(AL) 과정,"['오픽 설문주제를 배울 수 있어요.', '오픽 돌발주제, 롤플레이, 이슈주제를 배울 수 있어요.', '오픽 시험 문제 및 콤보 유형을 배울 수 있다', '최근 2년간 최다 출제된 설문주제, 돌발주제, 롤플레이, 이슈 문제를 학습할 수 있다', '쉽게 활용할 수 있는 만능 답안과 핵심 표현들을 배울 수 있다']",중급자,"['영어', 'OPIc']","['학문 · 외국어', '외국어']",['다름에듀']
1958,Swift 언어로 배우는 iOS 벽돌깨기 게임,"['Swift 게임 개발', 'iOS 앱 개발', 'SpriteKit', '아이폰 게임개발']",초급자,"['Swift', 'iOS']","['게임 개발', '게임 프로그래밍']",['쎄뮤']
1959,초보자를 위한 HTML 기초,"['올바른 HTML 작성 방법', 'HTML 표준 기법', 'HTML']",초급자,['HTML/CSS'],"['BEST', '개발 · 프로그래밍', '웹 개발']",['조은']
1960,Svelte.js 입문 가이드,"['Svelte.js 기본 사용법에 대해서 학습해요!', 'Store를 사용하는 간단한 Todo 예제를 만들어요!']",초급자,['Svelte'],"['개발 · 프로그래밍', '프론트엔드']",['HEROPY']
1961,Swift 언어로 배우는 iOS 장기 게임 (Korean Chess),"['Swift 게임 만들기', 'iOS 장기게임 만들기', '기본적인 프로그램밍 문법', '아이폰 어플 만들기']",초급자,"['Swift', 'iOS']","['개발 · 프로그래밍', '게임 개발']",['쎄뮤']
1962,리눅스 커널 해킹. A부터 Z까지,"['리눅스 커널 해킹', 'CTF 커널 문제 풀이', 'linux kernel exploit']",중급자,"['Linux', '시스템 해킹', '모의해킹']","['BEST', '보안 · 네트워크', '보안']",['김현우']
1963,[소프데이터] 예제로 배우는 기초 SQL,"['SQL 기초 문법', '현업에서 자주 추출하는 지표와 SQL']",입문자,['SQL'],"['개발 · 프로그래밍', '데이터베이스']",['소프데이터']
1964,하루 1시간 블로그에 투자해서 100만원 만드는 방법,"['블로그로 어떻게 돈을 벌 수 있는지 배울 수 있다.', '황금 키워드 찾는 방법', '조회수 100부터 2000까지 가는 방법', '블로그 포스팅 하는 방법', '돈 버는 블로그를 만드는 방법']",입문자,['블로그'],"['비즈니스 · 마케팅', '마케팅']",['쇼콜라떼']
1965,자바 입문자를 위한 강의,"['자바', '객체지향']",입문자,['Java'],"['개발 · 프로그래밍', '프로그래밍 언어']",['JeongTaeHyun']
1966,자바스크립트 ES6+ 심화,"['자바스크립트의 고도화된 언어적 활용', '비동기 통신과 비동기 프로세스 전반']",초급자,"['JavaScript', 'ES6']","['BEST', '개발 · 프로그래밍', '프로그래밍 언어']",['김영보']
1967,JIRA를 활용해 더 효과적으로 프로젝트 협업하기,"['Project 와 이슈 관리의 중요성', 'JIRA 로 Issue 구조화 하고 협업하기', 'JIRA 로 Agile 프로젝트 진행하기', 'Scrum과 Kanban 보드 사용하기', '업무 이력을 찾고 공유하고 리포트로 만들기']",초급자,"['JIRA', '프로젝트 관리', '업무 생산성', '협업 툴']","['BEST', '비즈니스 · 마케팅', '기획 · 전략 · PM']",['lesstif']
1968,외국계 기업으로 이직하기,"['실무자 입장에서 외국계 기업의 장단점을 알려드려요.', '영문으로 이력서를 잘 작성하는 팁과 함께, 좋은 경력을 쌓는 법을 알려드려요.', '외국계 면접을 대비하는 방법을 알려드려요.', '연봉협상을 잘 하는 방법을 알려드려요.']",초급자,['면접'],"['커리어', '취업 · 이직']",['난나연구소']
1969,아무것도 모르고 시작하는 C#,"['프로그래밍으로 할 수 있는 일들', '비개발자의 궁금한점', '객체지향 프로그래밍', 'C#을 처음 시작하는 방법', 'C# 프로그래밍', 'Visual studio', 'Windows form']",입문자,"['C#', '객체지향']","['개발 · 프로그래밍', '프로그래밍 언어']",['박병욱']
